,ciclo_lec,departamento,materia,catedra,profesor,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,percent_1,percent_2,percent_3,percent_4,percent_5,percent_6,percent_7,percent_8,percent_9,percent_10,percent_11,percent_12,N,url
8525,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Argento Arruñada Ignacio Manuel,5.0,5.0,4.9,4.9,4.8,4.9,4.9,4.8,4.9,5.0,4.8,4.7,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,74.0,79.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/7051
8526,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Spagnuolo Carla Cecilia,4.5,4.5,4.5,4.6,4.6,4.8,5.0,5.0,4.9,5.0,5.0,4.8,33.0,33.0,33.0,42.0,38.0,38.0,33.0,38.0,38.0,38.0,29.0,38.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/955
8527,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Ramirez Javier Alberto,4.9,4.9,5.0,5.0,4.7,4.8,5.0,5.0,5.0,5.0,5.0,4.9,48.0,43.0,48.0,48.0,48.0,48.0,43.0,48.0,48.0,48.0,48.0,48.0,23,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1572
8528,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Kolender Adriana Andrea,4.8,4.8,4.8,4.7,4.5,4.7,4.5,4.8,4.8,4.3,4.8,4.7,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,26.0,32.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/818
8529,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Cano María Emilia,4.9,5.0,5.0,5.0,4.9,5.0,4.9,5.0,5.0,4.9,5.0,4.8,77.0,77.0,77.0,77.0,77.0,77.0,77.0,74.0,77.0,77.0,71.0,77.0,31,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1592
8530,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Spagnuolo Carla Cecilia,4.5,4.5,4.5,4.6,4.6,4.8,5.0,5.0,4.9,5.0,5.0,4.8,33.0,33.0,33.0,42.0,38.0,38.0,33.0,38.0,38.0,38.0,29.0,38.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/955
8531,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Ramirez Javier Alberto,4.9,4.9,5.0,5.0,4.7,4.8,5.0,5.0,5.0,5.0,5.0,4.9,48.0,43.0,48.0,48.0,48.0,48.0,43.0,48.0,48.0,48.0,48.0,48.0,23,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1572
8532,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Kolender Adriana Andrea,4.8,4.8,4.8,4.7,4.5,4.7,4.5,4.8,4.8,4.3,4.8,4.7,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,26.0,32.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/818
8533,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Tovar Agaton Miguel Adrián,5.0,5.0,4.9,4.9,4.8,4.9,4.7,4.8,4.9,4.9,4.8,4.8,100.0,100.0,93.0,100.0,86.0,100.0,79.0,86.0,100.0,93.0,86.0,79.0,14,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/7090
8534,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Diaz Maximiliano Ariel,5.0,5.0,5.0,4.8,4.8,4.9,5.0,4.8,4.8,4.8,5.0,4.6,100.0,100.0,100.0,93.0,86.0,100.0,79.0,86.0,100.0,93.0,93.0,71.0,14,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/7050
8535,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Alonso Fernando,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,4.8,64.0,71.0,79.0,79.0,57.0,79.0,64.0,64.0,79.0,71.0,64.0,57.0,14,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1042
8536,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Careaga Quiroga Valeria Pilar,4.9,5.0,5.0,5.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,4.6,100.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,100.0,100.0,100.0,86.0,14,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1649
8537,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Spagnuolo Carla Cecilia,4.5,4.5,4.5,4.6,4.6,4.8,5.0,5.0,4.9,5.0,5.0,4.8,33.0,33.0,33.0,42.0,38.0,38.0,33.0,38.0,38.0,38.0,29.0,38.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/955
8538,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Ramirez Javier Alberto,4.9,4.9,5.0,5.0,4.7,4.8,5.0,5.0,5.0,5.0,5.0,4.9,48.0,43.0,48.0,48.0,48.0,48.0,43.0,48.0,48.0,48.0,48.0,48.0,23,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1572
8539,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Kolender Adriana Andrea,4.8,4.8,4.8,4.7,4.5,4.7,4.5,4.8,4.8,4.3,4.8,4.7,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,26.0,32.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/818
8540,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,CORDERO CHERNEK Oswaldo Andrés,4.6,4.5,4.3,4.5,4.2,4.1,4.1,4.4,4.1,4.3,4.3,3.9,100.0,100.0,95.0,100.0,82.0,100.0,91.0,100.0,100.0,91.0,77.0,77.0,22,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/6227
8541,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Herrera Rivas Norielys José Mercedes,4.7,4.8,4.8,4.7,4.7,4.7,4.6,4.7,4.7,4.7,4.6,4.6,95.0,95.0,95.0,95.0,91.0,95.0,91.0,95.0,95.0,86.0,86.0,86.0,22,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/7084
8542,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,García Cambón Tomás Agustín,4.7,4.7,4.3,4.3,4.3,4.4,4.2,4.3,4.1,4.2,4.2,4.1,95.0,91.0,95.0,95.0,82.0,91.0,86.0,95.0,95.0,82.0,77.0,68.0,22,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/4699
8543,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Parada Rios Patricio Emanuel,5.0,4.9,5.0,4.9,4.8,4.9,4.8,4.9,4.8,4.9,4.9,4.9,91.0,91.0,91.0,91.0,82.0,91.0,82.0,91.0,91.0,82.0,77.0,73.0,22,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/7049
8544,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Siless Gastón Ezequiel,4.8,4.8,4.5,4.7,4.5,4.4,4.3,4.5,4.3,4.8,4.5,4.4,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,100.0,86.0,86.0,22,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1287
8545,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Spagnuolo Carla Cecilia,4.5,4.5,4.5,4.6,4.6,4.8,5.0,5.0,4.9,5.0,5.0,4.8,33.0,33.0,33.0,42.0,38.0,38.0,33.0,38.0,38.0,38.0,29.0,38.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/955
8546,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Ramirez Javier Alberto,4.9,4.9,5.0,5.0,4.7,4.8,5.0,5.0,5.0,5.0,5.0,4.9,48.0,43.0,48.0,48.0,48.0,48.0,43.0,48.0,48.0,48.0,48.0,48.0,23,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1572
8547,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Kolender Adriana Andrea,4.8,4.8,4.8,4.7,4.5,4.7,4.5,4.8,4.8,4.3,4.8,4.7,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,26.0,32.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/818
8548,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Yacovone Cristel Inés,5.0,5.0,5.0,4.9,4.8,4.8,4.8,4.9,4.9,4.9,5.0,4.9,83.0,83.0,83.0,83.0,83.0,83.0,79.0,79.0,83.0,75.0,71.0,71.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/6461
8549,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Beviglia Martina Emilce,5.0,5.0,4.9,4.9,5.0,4.9,5.0,5.0,4.8,4.9,4.9,4.8,92.0,92.0,92.0,92.0,88.0,92.0,88.0,88.0,92.0,79.0,88.0,79.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/7053
8550,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Ivanic Federico Martín,5.0,5.0,4.8,5.0,5.0,5.0,4.9,5.0,4.9,4.8,4.8,4.9,96.0,96.0,96.0,96.0,96.0,96.0,92.0,92.0,96.0,96.0,92.0,96.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/5195
8551,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Galaka Tamila Pavlivna,5.0,5.0,4.9,4.9,4.9,4.6,4.6,4.9,4.7,4.8,4.9,4.7,92.0,92.0,92.0,92.0,88.0,92.0,88.0,88.0,92.0,88.0,83.0,79.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/6499
8552,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Ponce Nora Marta Andrea,5.0,5.0,5.0,5.0,5.0,4.9,4.9,5.0,5.0,5.0,5.0,5.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,83.0,83.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1704
8553,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Spagnuolo Carla Cecilia,4.5,4.5,4.5,4.6,4.6,4.8,5.0,5.0,4.9,5.0,5.0,4.8,33.0,33.0,33.0,42.0,38.0,38.0,33.0,38.0,38.0,38.0,29.0,38.0,24,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/955
8554,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Ramirez Javier Alberto,4.9,4.9,5.0,5.0,4.7,4.8,5.0,5.0,5.0,5.0,5.0,4.9,48.0,43.0,48.0,48.0,48.0,48.0,43.0,48.0,48.0,48.0,48.0,48.0,23,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/1572
8555,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Biología),Materia obligatoria para la LCB,Kolender Adriana Andrea,4.8,4.8,4.8,4.7,4.5,4.7,4.5,4.8,4.8,4.3,4.8,4.7,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,26.0,32.0,19,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/95/11728/818
8556,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte A) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Misico Rosana Isabel,5.0,5.0,5.0,4.9,4.9,4.8,4.8,4.9,4.8,4.8,4.8,4.7,89.0,89.0,89.0,89.0,89.0,89.0,67.0,78.0,89.0,89.0,67.0,78.0,9,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4724/11731/1132
8557,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte A) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Marino Maria Carla,4.9,5.0,5.0,5.0,4.1,4.0,4.0,5.0,4.1,4.4,4.8,4.7,78.0,78.0,78.0,78.0,78.0,78.0,67.0,78.0,78.0,78.0,44.0,67.0,9,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4724/11731/3288
8558,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte A) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Di Chenna Pablo Héctor,5.0,5.0,5.0,5.0,5.0,4.9,4.8,4.9,5.0,4.4,5.0,4.5,78.0,78.0,78.0,78.0,78.0,78.0,67.0,78.0,78.0,78.0,56.0,67.0,9,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4724/11731/1115
8559,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte A) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Valdez María Belen,5.0,5.0,4.8,4.8,5.0,5.0,4.6,4.8,4.7,4.7,4.6,4.6,100.0,100.0,100.0,100.0,100.0,100.0,89.0,89.0,100.0,100.0,78.0,89.0,9,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4724/11731/4291
8560,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte A) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,STEINGRUBER Hugo Sebastián,5.0,4.9,5.0,4.4,4.7,4.3,4.6,4.9,4.4,4.9,5.0,4.7,100.0,100.0,100.0,100.0,100.0,100.0,89.0,89.0,100.0,100.0,78.0,78.0,9,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4724/11731/6923
8561,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte A) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Misico Rosana Isabel,5.0,5.0,5.0,4.9,4.9,4.8,4.8,4.9,4.8,4.8,4.8,4.7,89.0,89.0,89.0,89.0,89.0,89.0,67.0,78.0,89.0,89.0,67.0,78.0,9,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4724/11731/1132
8562,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte A) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Marino Maria Carla,4.9,5.0,5.0,5.0,4.1,4.0,4.0,5.0,4.1,4.4,4.8,4.7,78.0,78.0,78.0,78.0,78.0,78.0,67.0,78.0,78.0,78.0,44.0,67.0,9,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4724/11731/3288
8563,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte A) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Di Chenna Pablo Héctor,5.0,5.0,5.0,5.0,5.0,4.9,4.8,4.9,5.0,4.4,5.0,4.5,78.0,78.0,78.0,78.0,78.0,78.0,67.0,78.0,78.0,78.0,56.0,67.0,9,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4724/11731/1115
8564,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte B) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Pelazzo Luciana Paula,5.0,5.0,5.0,5.0,4.9,4.9,4.9,5.0,5.0,5.0,5.0,4.9,69.0,69.0,69.0,62.0,62.0,69.0,62.0,62.0,62.0,54.0,54.0,62.0,13,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4722/11732/6137
8565,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte B) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Cirigliano Adriana Monica,4.8,5.0,5.0,5.0,4.8,4.8,5.0,4.9,5.0,5.0,4.9,4.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,92.0,100.0,13,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4722/11732/1683
8566,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte B) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Roset Violeta,5.0,5.0,5.0,4.5,4.4,4.7,4.9,4.7,4.7,4.8,5.0,4.9,100.0,100.0,100.0,100.0,100.0,100.0,92.0,85.0,100.0,100.0,100.0,100.0,13,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4722/11732/7056
8567,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte B) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Rivas Rojas Edgard Alejandro,5.0,5.0,4.9,4.8,4.8,4.8,4.8,4.9,4.7,4.8,5.0,4.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,92.0,92.0,13,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4722/11732/7091
8568,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte B) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Vardé Mariana,4.9,5.0,4.8,4.8,4.8,4.3,4.7,4.8,4.5,4.6,4.8,4.8,100.0,100.0,100.0,100.0,92.0,92.0,92.0,92.0,100.0,92.0,85.0,85.0,13,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4722/11732/4612
8569,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte B) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Misico Rosana Isabel,4.8,4.9,5.0,5.0,4.9,4.9,4.8,4.8,4.9,4.8,4.9,4.8,92.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,13,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4722/11732/1132
8570,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte B) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Marino Maria Carla,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,54.0,54.0,62.0,62.0,54.0,13,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4722/11732/3288
8571,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica (Parte B) (Ciencia y Tecnología de Alimentos),Materia obligatoria de la LCTA,Di Chenna Pablo Héctor,4.6,5.0,4.9,5.0,4.8,4.9,5.0,4.8,4.9,4.9,5.0,5.0,85.0,85.0,92.0,92.0,92.0,92.0,85.0,77.0,85.0,85.0,77.0,85.0,13,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/4722/11732/1115
8572,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Maier Marta Silvia,5.0,4.9,4.9,4.9,5.0,4.9,4.4,4.8,4.7,4.2,4.3,4.7,58.0,58.0,58.0,58.0,58.0,58.0,58.0,50.0,58.0,50.0,50.0,50.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/841
8573,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Agusti Rosalia,4.7,4.5,4.6,4.4,4.3,3.8,4.0,4.1,4.0,4.0,4.8,4.4,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,29.0,59.0,17,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/977
8574,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Lucena Valentín,4.8,4.8,4.9,4.7,4.5,4.7,4.7,4.7,4.8,4.8,4.9,4.6,79.0,79.0,79.0,79.0,76.0,76.0,72.0,76.0,76.0,76.0,55.0,62.0,29,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/5755
8575,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Richmond Victoria,5.0,5.0,4.7,4.9,4.9,4.9,4.7,4.8,4.7,4.7,4.9,5.0,83.0,83.0,86.0,86.0,86.0,86.0,83.0,86.0,86.0,86.0,69.0,83.0,29,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/1451
8576,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Maier Marta Silvia,5.0,4.9,4.9,4.9,5.0,4.9,4.4,4.8,4.7,4.2,4.3,4.7,58.0,58.0,58.0,58.0,58.0,58.0,58.0,50.0,58.0,50.0,50.0,50.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/841
8577,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Agusti Rosalia,4.7,4.5,4.6,4.4,4.3,3.8,4.0,4.1,4.0,4.0,4.8,4.4,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,29.0,59.0,17,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/977
8578,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Sofio Ezequiel Eduardo,4.9,4.9,5.0,4.7,5.0,4.9,5.0,4.9,4.8,4.9,5.0,4.8,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,83.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/7052
8579,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Morrone Pablo Damián,5.0,4.9,4.6,5.0,4.4,4.5,4.7,4.8,4.7,4.9,4.5,4.5,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,83.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/462
8580,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Beraldi Oriana Nahir,4.9,4.9,4.8,5.0,4.8,5.0,4.8,5.0,4.9,4.9,4.7,4.4,92.0,92.0,92.0,92.0,92.0,92.0,75.0,83.0,92.0,75.0,83.0,75.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/4886
8581,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Maier Marta Silvia,5.0,4.9,4.9,4.9,5.0,4.9,4.4,4.8,4.7,4.2,4.3,4.7,58.0,58.0,58.0,58.0,58.0,58.0,58.0,50.0,58.0,50.0,50.0,50.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/841
8582,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Agusti Rosalia,4.7,4.5,4.6,4.4,4.3,3.8,4.0,4.1,4.0,4.0,4.8,4.4,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,29.0,59.0,17,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/977
8583,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Levin Marino Juan Pablo,4.9,4.9,4.7,4.1,4.6,4.1,4.4,4.3,4.0,4.6,4.3,4.4,94.0,94.0,94.0,94.0,65.0,88.0,65.0,88.0,94.0,71.0,53.0,65.0,17,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/6457
8584,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Valdez María Belen,4.9,4.9,4.5,4.8,4.7,4.8,4.8,4.8,4.7,4.8,4.8,4.9,94.0,94.0,94.0,94.0,88.0,94.0,76.0,94.0,94.0,82.0,59.0,71.0,17,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/4291
8585,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Fernández Julián Francisco,4.9,4.9,4.8,4.9,4.6,4.7,4.4,4.8,4.8,4.5,4.6,4.6,94.0,94.0,94.0,94.0,94.0,94.0,82.0,94.0,94.0,88.0,59.0,65.0,17,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/4701
8586,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Salum Maria Laura,4.9,4.8,4.9,4.9,4.8,4.8,4.6,4.8,4.8,4.8,4.8,4.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,94.0,100.0,71.0,94.0,17,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/3516
8587,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Maier Marta Silvia,5.0,4.9,4.9,4.9,5.0,4.9,4.4,4.8,4.7,4.2,4.3,4.7,58.0,58.0,58.0,58.0,58.0,58.0,58.0,50.0,58.0,50.0,50.0,50.0,12,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/841
8588,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica I (Química),Materia obligatoria de la LCQ,Agusti Rosalia,4.7,4.5,4.6,4.4,4.3,3.8,4.0,4.1,4.0,4.0,4.8,4.4,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,29.0,59.0,17,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/10/11727/977
8589,1er. Cuatrimestre 2023,Departamento de Química Orgánica,Química Orgánica II (Química),Materia obligatoria de la LCQ,Peña Garcia Vicente Leafar,5.0,5.0,5.0,4.9,4.9,4.9,4.6,4.9,4.7,4.7,4.4,4.3,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,75.0,8,https://visualizador-encuestas-finales.exactas.uba.ar/111/10/11/11726/6711
